Trial,Cores,Implementation,Nanos/Op,Total,Rlen
14,17,pure spin,4429.1,1917600,1.0
0,18,pure spin,5241.6,1717200,1.0
1,18,pure spin,5510.9,1633200,1.0
2,18,pure spin,4928.2,1886400,1.0
3,18,pure spin,4639.6,1937400,1.0
4,18,pure spin,5613.9,1600600,1.0
5,18,pure spin,4776.0,1885400,1.0
6,18,pure spin,5859.9,1536600,1.0
7,18,pure spin,4901.7,1834600,1.0
8,18,pure spin,5140.2,1751000,1.0
9,18,pure spin,5623.1,1599200,1.0
10,18,pure spin,5502.8,1634200,1.0
11,18,pure spin,5514.8,1634200,1.0
12,18,pure spin,4738.6,1896800,1.0
13,18,pure spin,5281.8,1702600,1.0
14,18,pure spin,4757.6,1888600,1.0
0,17,pause spin,4150.4,2049200,1.0
1,17,pause spin,4150.7,2048000,1.0
2,17,pause spin,4166.1,2039400,1.0
3,17,pause spin,4170.3,2038400,1.0
4,17,pause spin,4166.4,2039400,1.0
5,17,pause spin,4166.6,2041200,1.0
6,17,pause spin,4158.7,2042200,1.0
7,17,pause spin,4158.7,2043000,1.0
8,17,pause spin,4161.6,2042600,1.0
9,17,pause spin,4165.5,2041800,1.0
10,17,pause spin,4158.0,2043400,1.0
11,17,pause spin,4166.8,2042000,1.0
12,17,pause spin,4171.1,2039000,1.0
13,17,pause spin,4160.4,2042200,1.0
14,17,pause spin,4168.4,2037600,1.0
0,18,pause spin,4405.4,2042200,1.0
1,18,pause spin,4321.8,2098200,1.0
2,18,pause spin,4196.8,2156000,1.0
3,18,pause spin,4203.6,2146200,1.0
4,18,pause spin,4646.5,1951000,1.0
5,18,pause spin,4741.5,1894800,1.0
6,18,pause spin,4812.6,1872800,1.0
7,18,pause spin,4540.1,1981600,1.0
8,18,pause spin,4331.3,2075200,1.0
9,18,pause spin,4416.8,2035800,1.0
10,18,pause spin,4416.7,2036000,1.0
11,18,pause spin,4586.4,1962800,1.0
12,18,pause spin,4426.3,2034400,1.0
13,18,pause spin,4416.4,2038000,1.0
14,18,pause spin,4407.9,2038000,1.0
0,17,yield spin,1700.6,4983200,1.0
1,17,yield spin,2557.1,3309600,1.0
2,17,yield spin,1989.0,4280000,1.0
3,17,yield spin,2718.0,3133800,1.0
4,17,yield spin,2699.0,3147000,1.0
5,17,yield spin,2794.5,3048400,1.0
6,17,yield spin,2825.1,3021600,1.0
7,17,yield spin,2300.4,3700200,1.0
8,17,yield spin,2771.1,3071200,1.0
9,17,yield spin,2839.5,2997000,1.0
10,17,yield spin,2864.5,2969000,1.0
11,17,yield spin,2870.9,2963400,1.0
12,17,yield spin,2869.3,2964600,1.0
13,17,yield spin,2865.3,2969000,1.0
14,17,yield spin,2861.3,2968800,1.0
0,18,yield spin,3040.3,2964000,1.0
1,18,yield spin,3038.8,2964600,1.0
2,18,yield spin,3048.0,2958800,1.0
3,18,yield spin,3048.9,2958000,1.0
4,18,yield spin,3045.7,2960800,1.0
5,18,yield spin,3044.1,2961200,1.0
6,18,yield spin,3044.2,2961400,1.0
7,18,yield spin,3043.7,2960400,1.0
8,18,yield spin,3039.3,2963800,1.0
9,18,yield spin,3042.6,2961600,1.0
10,18,yield spin,3041.9,2960000,1.0
11,18,yield spin,3040.4,2962600,1.0
12,18,yield spin,3046.3,2959400,1.0
13,18,yield spin,3040.2,2960600,1.0
14,18,yield spin,3041.3,2956600,1.0
0,17,ticket spin,2965472.4,22600,1.0
1,17,ticket spin,2821065.3,22600,1.0
2,17,ticket spin,628293.1,48200,1.0
3,17,ticket spin,2320277.4,29000,1.0
4,17,ticket spin,2003706.3,29000,1.0
5,17,ticket spin,1619194.6,29000,1.0
6,17,ticket spin,2845300.6,22600,1.0
7,17,ticket spin,1931023.7,29000,1.0
8,17,ticket spin,1855982.0,29000,1.0
9,17,ticket spin,1863039.5,29000,1.0
10,17,ticket spin,1975583.7,29000,1.0
11,17,ticket spin,1846624.5,29000,1.0
12,17,ticket spin,1874753.3,29000,1.0
13,17,ticket spin,1827860.8,29000,1.0
14,17,ticket spin,2981256.3,22600,1.0
0,18,ticket spin,10209935.9,10000,1.0
1,18,ticket spin,2443831.4,29200,1.0
2,18,ticket spin,3383663.9,22800,1.0
3,18,ticket spin,5172176.1,16400,1.0
4,18,ticket spin,5254132.2,16400,1.0
5,18,ticket spin,1967938.1,29200,1.0
6,18,ticket spin,3301206.2,22800,1.0
7,18,ticket spin,5375595.4,16400,1.0
8,18,ticket spin,5206809.7,16400,1.0
9,18,ticket spin,5220961.0,16400,1.0
10,18,ticket spin,2029033.6,29200,1.0
11,18,ticket spin,3312082.8,22800,1.0
12,18,ticket spin,2176427.3,29200,1.0
13,18,ticket spin,5338999.1,16400,1.0
14,18,ticket spin,5226841.3,16400,1.0
0,17,ticket yield,9609.1,886200,1.0
1,17,ticket yield,9634.2,883600,1.0
2,17,ticket yield,9618.6,910200,1.0
3,17,ticket yield,9399.9,907000,1.0
4,17,ticket yield,9548.0,910200,1.0
5,17,ticket yield,9510.7,913200,1.0
6,17,ticket yield,9395.6,907000,1.0
7,17,ticket yield,9348.0,910600,1.0
8,17,ticket yield,9552.0,909800,1.0
9,17,ticket yield,9513.2,913200,1.0
10,17,ticket yield,9296.1,917000,1.0
11,17,ticket yield,9623.0,910400,1.0
12,17,ticket yield,9366.2,910200,1.0
13,17,ticket yield,9361.9,910000,1.0
14,17,ticket yield,9177.8,926800,1.0
0,18,ticket yield,10730.5,866800,1.0
1,18,ticket yield,10319.3,898800,1.0
2,18,ticket yield,10664.5,884200,1.0
3,18,ticket yield,10725.9,887600,1.0
4,18,ticket yield,10101.2,895400,1.0
5,18,ticket yield,10485.3,887200,1.0
6,18,ticket yield,10527.5,869600,1.0
7,18,ticket yield,10500.1,884400,1.0
8,18,ticket yield,11036.0,862800,1.0
9,18,ticket yield,10599.4,891600,1.0
10,18,ticket yield,10503.0,880600,1.0
11,18,ticket yield,10394.2,884600,1.0
12,18,ticket yield,10261.8,881000,1.0
13,18,ticket yield,10262.4,898800,1.0
14,18,ticket yield,10159.3,888000,1.0
0,17,ticket blocking,589540.6,17000,1.0
1,17,ticket blocking,579446.1,17000,1.0
2,17,ticket blocking,586682.1,17000,1.0
3,17,ticket blocking,589443.6,17000,1.0
4,17,ticket blocking,586999.3,17000,1.0
5,17,ticket blocking,578991.7,17000,1.0
6,17,ticket blocking,598348.1,17000,1.0
7,17,ticket blocking,593431.0,17000,1.0
8,17,ticket blocking,590078.9,17000,1.0
9,17,ticket blocking,579197.0,17000,1.0
10,17,ticket blocking,586256.3,17000,1.0
11,17,ticket blocking,574964.0,17000,1.0
12,17,ticket blocking,582068.7,17000,1.0
13,17,ticket blocking,594566.2,17000,1.0
14,17,ticket blocking,581051.0,17000,1.0
0,18,ticket blocking,645870.9,14600,1.0
1,18,ticket blocking,666466.6,14400,1.0
2,18,ticket blocking,673800.7,14400,1.0
3,18,ticket blocking,673027.4,14400,1.0
4,18,ticket blocking,633917.0,14600,1.0
5,18,ticket blocking,662499.6,14400,1.0
6,18,ticket blocking,674440.8,14400,1.0
7,18,ticket blocking,663060.6,14400,1.0
8,18,ticket blocking,638565.7,14600,1.0
9,18,ticket blocking,625995.1,14600,1.0
10,18,ticket blocking,677253.4,14400,1.0
11,18,ticket blocking,676495.2,14400,1.0
12,18,ticket blocking,686041.7,14400,1.0
13,18,ticket blocking,650377.2,14400,1.0
14,18,ticket blocking,646787.0,14400,1.0
0,17,queued fifo,85262.8,102000,1.0
1,17,queued fifo,85798.4,101400,1.0
2,17,queued fifo,87303.2,101800,1.0
3,17,queued fifo,85930.2,101400,1.0
4,17,queued fifo,87357.2,102000,1.0
5,17,queued fifo,86526.6,102000,1.0
6,17,queued fifo,87123.6,102000,1.0
7,17,queued fifo,87217.1,102000,1.0
8,17,queued fifo,83584.0,102200,1.0
9,17,queued fifo,85255.1,102000,1.0
10,17,queued fifo,85781.4,102000,1.0
11,17,queued fifo,86022.5,100800,1.0
12,17,queued fifo,84304.0,104600,1.0
13,17,queued fifo,87777.2,101600,1.0
14,17,queued fifo,85446.2,102000,1.0
0,18,queued fifo,93369.8,100800,1.0
1,18,queued fifo,92700.6,100800,1.0
2,18,queued fifo,91964.7,100800,1.0
3,18,queued fifo,91038.5,100800,1.0
4,18,queued fifo,92162.0,100800,1.0
5,18,queued fifo,91593.6,104400,1.0
6,18,queued fifo,90166.3,100800,1.0
7,18,queued fifo,92859.9,100800,1.0
8,18,queued fifo,91166.5,100800,1.0
9,18,queued fifo,93257.0,100800,1.0
10,18,queued fifo,91694.0,100800,1.0
11,18,queued fifo,93968.7,100800,1.0
12,18,queued fifo,92254.9,100800,1.0
13,18,queued fifo,91119.8,100800,1.0
14,18,queued fifo,88002.7,104400,1.0
0,17,mutex3,2114.1,4028800,1.0
1,17,mutex3,2108.4,4040400,1.0
2,17,mutex3,2111.3,4033200,1.0
3,17,mutex3,2106.4,4042400,1.0
4,17,mutex3,2113.4,4028400,1.0
5,17,mutex3,2118.4,4019600,1.0
6,17,mutex3,2109.5,4036600,1.0
7,17,mutex3,2112.1,4031000,1.0
8,17,mutex3,2111.3,4034400,1.0
9,17,mutex3,2106.1,4044400,1.0
10,17,mutex3,2102.1,4050600,1.0
11,17,mutex3,2113.0,4031000,1.0
12,17,mutex3,2112.3,4030400,1.0
13,17,mutex3,2106.9,4041400,1.0
14,17,mutex3,2113.7,4023000,1.0
0,18,mutex3,2234.5,4041400,1.0
1,18,mutex3,2223.0,4062600,1.0
2,18,mutex3,2224.5,4057200,1.0
3,18,mutex3,2227.1,4053000,1.0
4,18,mutex3,2227.6,4054000,1.0
5,18,mutex3,2223.6,4063000,1.0
6,18,mutex3,2227.1,4052400,1.0
7,18,mutex3,2217.9,4069600,1.0
8,18,mutex3,2230.1,4049600,1.0
9,18,mutex3,2226.8,4053000,1.0
10,18,mutex3,2231.1,4047400,1.0
11,18,mutex3,2223.5,4061200,1.0
12,18,mutex3,2236.1,4040600,1.0
13,18,mutex3,2223.1,4060000,1.0
14,18,mutex3,2223.4,4049800,1.0
