Trial,Cores,Implementation,Nanos/Op,Total,Rlen
14,9,plain add,3.3,27524000,1.0
0,10,plain add,3.3,30513000,1.0
1,10,plain add,3.3,30454000,1.0
2,10,plain add,3.3,30503000,1.0
3,10,plain add,3.3,30480000,1.0
4,10,plain add,3.3,30498000,1.0
5,10,plain add,3.3,30483000,1.0
6,10,plain add,3.3,30502000,1.0
7,10,plain add,3.3,30468000,1.0
8,10,plain add,3.3,30504000,1.0
9,10,plain add,3.3,30461000,1.0
10,10,plain add,3.3,30513000,1.0
11,10,plain add,3.3,30475000,1.0
12,10,plain add,3.3,30492000,1.0
13,10,plain add,3.3,30464000,1.0
14,10,plain add,3.3,30507000,1.0
0,11,plain add,3.3,33516000,1.0
1,11,plain add,3.3,33569000,1.0
2,11,plain add,3.3,33513000,1.0
3,11,plain add,3.3,33581000,1.0
4,11,plain add,3.3,33531000,1.0
5,11,plain add,3.3,33558000,1.0
6,11,plain add,3.3,33537000,1.0
7,11,plain add,3.3,33577000,1.0
8,11,plain add,3.3,33535000,1.0
9,11,plain add,3.3,33577000,1.0
10,11,plain add,3.3,33529000,1.0
11,11,plain add,3.3,33566000,1.0
12,11,plain add,3.3,33537000,1.0
13,11,plain add,3.3,33563000,1.0
14,11,plain add,3.3,33516000,1.0
0,12,plain add,3.3,36495000,1.0
1,12,plain add,3.3,36473000,1.0
2,12,plain add,3.3,36507000,1.0
3,12,plain add,3.3,36427000,1.0
4,12,plain add,3.3,36489000,1.0
5,12,plain add,3.3,36474000,1.0
6,12,plain add,3.3,36500000,1.0
7,12,plain add,3.3,36449000,1.0
8,12,plain add,3.3,36497000,1.0
9,12,plain add,3.3,36454000,1.0
10,12,plain add,3.3,36504000,1.0
11,12,plain add,3.3,36451000,1.0
12,12,plain add,3.3,36484000,1.0
13,12,plain add,3.3,36449000,1.0
14,12,plain add,3.3,36496000,1.0
0,13,plain add,3.3,39360000,1.0
1,13,plain add,3.3,39290000,1.0
2,13,plain add,3.3,39338000,1.0
3,13,plain add,3.3,39290000,1.0
4,13,plain add,3.3,39375000,1.0
5,13,plain add,3.3,39331000,1.0
6,13,plain add,3.3,39353000,1.0
7,13,plain add,3.3,39302000,1.0
8,13,plain add,3.3,39346000,1.0
9,13,plain add,3.3,39297000,1.0
10,13,plain add,3.3,39369000,1.0
11,13,plain add,3.3,39305000,1.0
12,13,plain add,3.3,39330000,1.0
13,13,plain add,3.3,39292000,1.0
14,13,plain add,3.3,39368000,1.0
0,14,plain add,3.3,42111000,1.0
1,14,plain add,3.3,42154000,1.0
2,14,plain add,3.3,41901000,1.0
3,14,plain add,3.4,41655000,1.0
4,14,plain add,3.3,42248000,1.0
5,14,plain add,3.3,42270000,1.0
6,14,plain add,3.3,42256000,1.0
7,14,plain add,3.3,41844000,1.0
8,14,plain add,3.3,42274000,1.0
9,14,plain add,3.3,42291000,1.0
10,14,plain add,3.3,42286000,1.0
11,14,plain add,3.3,42243000,1.0
12,14,plain add,3.3,42313000,1.0
13,14,plain add,3.3,42274000,1.0
14,14,plain add,3.3,42224000,1.0
0,15,plain add,3.3,45316000,1.0
1,15,plain add,3.3,45269000,1.0
2,15,plain add,3.3,45292000,1.0
3,15,plain add,3.3,44925000,1.0
4,15,plain add,3.3,45301000,1.0
5,15,plain add,3.3,45230000,1.0
6,15,plain add,3.3,45309000,1.0
7,15,plain add,3.3,45276000,1.0
8,15,plain add,3.3,45326000,1.0
9,15,plain add,3.3,45269000,1.0
10,15,plain add,3.3,45335000,1.0
11,15,plain add,3.3,45287000,1.0
12,15,plain add,3.3,45326000,1.0
13,15,plain add,3.3,45273000,1.0
14,15,plain add,3.3,45331000,1.0
0,16,plain add,3.3,48178000,1.0
1,16,plain add,3.3,48241000,1.0
2,16,plain add,3.3,48121000,1.0
3,16,plain add,3.3,48231000,1.0
4,16,plain add,3.3,48182000,1.0
5,16,plain add,3.3,48229000,1.0
6,16,plain add,3.3,48172000,1.0
7,16,plain add,3.3,48246000,1.0
8,16,plain add,3.3,48186000,1.0
9,16,plain add,3.3,48218000,1.0
10,16,plain add,3.3,48182000,1.0
11,16,plain add,3.3,48225000,1.0
12,16,plain add,3.3,48173000,1.0
13,16,plain add,3.3,48246000,1.0
14,16,plain add,3.3,48180000,1.0
0,1,tls add,4.1,2424000,1.0
1,1,tls add,4.1,2421000,1.0
2,1,tls add,4.1,2425000,1.0
3,1,tls add,4.1,2422000,1.0
4,1,tls add,4.1,2425000,1.0
5,1,tls add,4.1,2421000,1.0
6,1,tls add,4.1,2425000,1.0
7,1,tls add,4.1,2420000,1.0
8,1,tls add,4.1,2425000,1.0
9,1,tls add,4.1,2422000,1.0
10,1,tls add,4.1,2425000,1.0
11,1,tls add,4.1,2422000,1.0
12,1,tls add,4.1,2425000,1.0
13,1,tls add,4.1,2422000,1.0
14,1,tls add,4.1,2425000,1.0
0,2,tls add,4.1,4841000,1.0
1,2,tls add,4.1,4849000,1.0
2,2,tls add,4.1,4844000,1.0
3,2,tls add,4.1,4848000,1.0
4,2,tls add,4.1,4842000,1.0
5,2,tls add,4.1,4849000,1.0
6,2,tls add,4.1,4844000,1.0
7,2,tls add,4.1,4848000,1.0
8,2,tls add,4.1,4842000,1.0
9,2,tls add,4.1,4848000,1.0
10,2,tls add,4.1,4844000,1.0
11,2,tls add,4.1,4849000,1.0
12,2,tls add,4.1,4842000,1.0
13,2,tls add,4.1,4849000,1.0
14,2,tls add,4.1,4844000,1.0
0,3,tls add,4.1,7273000,1.0
1,3,tls add,4.1,7265000,1.0
2,3,tls add,4.1,7274000,1.0
3,3,tls add,4.1,7260000,1.0
4,3,tls add,4.1,7273000,1.0
5,3,tls add,4.1,7265000,1.0
6,3,tls add,4.1,7268000,1.0
7,3,tls add,4.1,7267000,1.0
8,3,tls add,4.1,7273000,1.0
9,3,tls add,4.1,7265000,1.0
10,3,tls add,4.1,7273000,1.0
11,3,tls add,4.1,7266000,1.0
12,3,tls add,4.1,7273000,1.0
13,3,tls add,4.1,7264000,1.0
14,3,tls add,4.1,7274000,1.0
0,4,tls add,4.1,9698000,1.0
1,4,tls add,4.1,9699000,1.0
2,4,tls add,4.1,9811000,1.0
3,4,tls add,4.1,9689000,1.0
4,4,tls add,4.1,9698000,1.0
5,4,tls add,4.1,9689000,1.0
6,4,tls add,4.1,9698000,1.0
7,4,tls add,4.1,9690000,1.0
8,4,tls add,4.1,9697000,1.0
9,4,tls add,4.1,9689000,1.0
10,4,tls add,4.1,9698000,1.0
11,4,tls add,4.1,9690000,1.0
12,4,tls add,4.1,9698000,1.0
13,4,tls add,4.1,9689000,1.0
14,4,tls add,4.1,9698000,1.0
0,5,tls add,4.1,12113000,1.0
1,5,tls add,4.1,12123000,1.0
2,5,tls add,4.1,12104000,1.0
3,5,tls add,4.1,12123000,1.0
4,5,tls add,4.1,12112000,1.0
5,5,tls add,4.1,12123000,1.0
6,5,tls add,4.1,12105000,1.0
7,5,tls add,4.1,12123000,1.0
8,5,tls add,4.1,12113000,1.0
9,5,tls add,4.1,12122000,1.0
10,5,tls add,4.1,12111000,1.0
11,5,tls add,4.1,12123000,1.0
12,5,tls add,4.1,12113000,1.0
13,5,tls add,4.1,12120000,1.0
14,5,tls add,4.1,12111000,1.0
0,6,tls add,4.1,14548000,1.0
1,6,tls add,4.1,14531000,1.0
2,6,tls add,4.1,14545000,1.0
3,6,tls add,4.1,14534000,1.0
4,6,tls add,4.1,14548000,1.0
5,6,tls add,4.1,14535000,1.0
6,6,tls add,4.1,14548000,1.0
7,6,tls add,4.1,14534000,1.0
8,6,tls add,4.1,14547000,1.0
9,6,tls add,4.1,14531000,1.0
10,6,tls add,4.1,14547000,1.0
11,6,tls add,4.1,14534000,1.0
12,6,tls add,4.1,14547000,1.0
13,6,tls add,4.1,14536000,1.0
14,6,tls add,4.1,14547000,1.0
0,7,tls add,4.1,16954000,1.0
1,7,tls add,4.1,16966000,1.0
2,7,tls add,4.1,16951000,1.0
3,7,tls add,4.1,16972000,1.0
4,7,tls add,4.1,16958000,1.0
5,7,tls add,4.1,16972000,1.0
6,7,tls add,4.1,16957000,1.0
7,7,tls add,4.1,16972000,1.0
8,7,tls add,4.1,16953000,1.0
9,7,tls add,4.1,16971000,1.0
10,7,tls add,4.1,16957000,1.0
11,7,tls add,4.1,16972000,1.0
12,7,tls add,4.1,16956000,1.0
13,7,tls add,4.1,16971000,1.0
14,7,tls add,4.1,16955000,1.0
0,8,tls add,4.1,19395000,1.0
1,8,tls add,4.1,19369000,1.0
2,8,tls add,4.1,19385000,1.0
3,8,tls add,4.1,19377000,1.0
4,8,tls add,4.1,19382000,1.0
5,8,tls add,4.1,19371000,1.0
6,8,tls add,4.1,19397000,1.0
7,8,tls add,4.1,19372000,1.0
8,8,tls add,4.1,19395000,1.0
9,8,tls add,4.1,19378000,1.0
10,8,tls add,4.1,19365000,1.0
11,8,tls add,4.1,19374000,1.0
12,8,tls add,4.1,19393000,1.0
13,8,tls add,4.1,19379000,1.0
14,8,tls add,4.1,19394000,1.0
0,9,tls add,4.1,21812000,1.0
1,9,tls add,4.1,21797000,1.0
2,9,tls add,4.1,21814000,1.0
3,9,tls add,4.1,21794000,1.0
4,9,tls add,4.1,21819000,1.0
5,9,tls add,4.1,21800000,1.0
6,9,tls add,4.1,22004000,1.0
7,9,tls add,4.1,21902000,1.0
8,9,tls add,4.1,21820000,1.0
9,9,tls add,4.1,21794000,1.0
10,9,tls add,4.1,21814000,1.0
11,9,tls add,4.1,21794000,1.0
12,9,tls add,4.1,21818000,1.0
13,9,tls add,4.1,21797000,1.0
14,9,tls add,4.1,21818000,1.0
0,10,tls add,4.1,24287000,1.0
1,10,tls add,4.1,24311000,1.0
2,10,tls add,4.1,24280000,1.0
3,10,tls add,4.1,24315000,1.0
4,10,tls add,4.1,24293000,1.0
5,10,tls add,4.1,24312000,1.0
6,10,tls add,4.1,24292000,1.0
7,10,tls add,4.1,24314000,1.0
8,10,tls add,4.1,24293000,1.0
9,10,tls add,4.1,24313000,1.0
10,10,tls add,4.1,24289000,1.0
11,10,tls add,4.1,24313000,1.0
12,10,tls add,4.1,24293000,1.0
13,10,tls add,4.1,24314000,1.0
14,10,tls add,4.1,24292000,1.0
0,11,tls add,4.1,26662000,1.0
1,11,tls add,4.1,26632000,1.0
2,11,tls add,4.1,26656000,1.0
3,11,tls add,4.1,26637000,1.0
4,11,tls add,4.1,26669000,1.0
5,11,tls add,4.1,26637000,1.0
6,11,tls add,4.1,26670000,1.0
7,11,tls add,4.1,26644000,1.0
8,11,tls add,4.1,26668000,1.0
9,11,tls add,4.1,26644000,1.0
10,11,tls add,4.1,26667000,1.0
11,11,tls add,4.1,26642000,1.0
12,11,tls add,4.1,26669000,1.0
13,11,tls add,4.1,26645000,1.0
14,11,tls add,4.1,26668000,1.0
0,12,tls add,4.1,29085000,1.0
1,12,tls add,4.1,29059000,1.0
2,12,tls add,4.1,29080000,1.0
3,12,tls add,4.1,29057000,1.0
4,12,tls add,4.1,29093000,1.0
5,12,tls add,4.1,29068000,1.0
6,12,tls add,4.1,29096000,1.0
7,12,tls add,4.1,29064000,1.0
8,12,tls add,4.1,29097000,1.0
9,12,tls add,4.1,29067000,1.0
10,12,tls add,4.1,29094000,1.0
11,12,tls add,4.1,29062000,1.0
12,12,tls add,4.1,29090000,1.0
13,12,tls add,4.1,29066000,1.0
14,12,tls add,4.1,29096000,1.0
0,13,tls add,4.1,31472000,1.0
1,13,tls add,4.1,31503000,1.0
2,13,tls add,4.1,31471000,1.0
3,13,tls add,4.1,31514000,1.0
4,13,tls add,4.1,31477000,1.0
5,13,tls add,4.1,31513000,1.0
6,13,tls add,4.1,31486000,1.0
7,13,tls add,4.1,31521000,1.0
8,13,tls add,4.1,31460000,1.0
9,13,tls add,4.1,31512000,1.0
10,13,tls add,4.1,31490000,1.0
11,13,tls add,4.1,31508000,1.0
12,13,tls add,4.1,31485000,1.0
13,13,tls add,4.1,31515000,1.0
14,13,tls add,4.1,31467000,1.0
0,14,tls add,4.1,34003000,1.0
1,14,tls add,4.1,33963000,1.0
2,14,tls add,4.1,34001000,1.0
3,14,tls add,4.1,33968000,1.0
4,14,tls add,4.1,33999000,1.0
5,14,tls add,4.1,33975000,1.0
6,14,tls add,4.1,34003000,1.0
7,14,tls add,4.1,33974000,1.0
8,14,tls add,4.1,34006000,1.0
9,14,tls add,4.1,33969000,1.0
10,14,tls add,4.1,34006000,1.0
11,14,tls add,4.1,34369000,1.0
12,14,tls add,4.1,34011000,1.0
13,14,tls add,4.1,33972000,1.0
14,14,tls add,4.1,34012000,1.0
0,15,tls add,4.1,36357000,1.0
1,15,tls add,4.1,36326000,1.0
2,15,tls add,4.1,36363000,1.0
3,15,tls add,4.1,36327000,1.0
4,15,tls add,4.1,36357000,1.0
5,15,tls add,4.1,36321000,1.0
6,15,tls add,4.1,36363000,1.0
7,15,tls add,4.1,36330000,1.0
8,15,tls add,4.1,36363000,1.0
9,15,tls add,4.1,36328000,1.0
10,15,tls add,4.1,36364000,1.0
11,15,tls add,4.1,36331000,1.0
12,15,tls add,4.1,36362000,1.0
13,15,tls add,4.1,36331000,1.0
14,15,tls add,4.1,36366000,1.0
0,16,tls add,4.1,38859000,1.0
1,16,tls add,4.1,38816000,1.0
2,16,tls add,4.1,38855000,1.0
3,16,tls add,4.1,38813000,1.0
4,16,tls add,4.1,38858000,1.0
5,16,tls add,4.1,38822000,1.0
6,16,tls add,4.1,38856000,1.0
7,16,tls add,4.1,38823000,1.0
8,16,tls add,4.1,38859000,1.0
9,16,tls add,4.1,38827000,1.0
10,16,tls add,4.1,38865000,1.0
11,16,tls add,4.1,38827000,1.0
12,16,tls add,4.1,38862000,1.0
13,16,tls add,4.1,38829000,1.0
14,16,tls add,4.1,38862000,1.0
0,1,atomic add,8.8,1137000,1.0
1,1,atomic add,8.8,1139000,1.0
2,1,atomic add,8.8,1138000,1.0
3,1,atomic add,8.8,1139000,1.0
4,1,atomic add,8.8,1137000,1.0
5,1,atomic add,8.8,1139000,1.0
6,1,atomic add,8.8,1138000,1.0
7,1,atomic add,8.8,1139000,1.0
8,1,atomic add,8.8,1138000,1.0
9,1,atomic add,8.8,1139000,1.0
10,1,atomic add,8.8,1138000,1.0
11,1,atomic add,8.8,1139000,1.0
12,1,atomic add,8.8,1137000,1.0
13,1,atomic add,8.8,1139000,1.0
14,1,atomic add,8.8,1138000,1.0
0,2,atomic add,30.7,653000,1.0
1,2,atomic add,30.7,652000,1.0
2,2,atomic add,30.7,653000,1.0
3,2,atomic add,30.7,652000,1.0
4,2,atomic add,30.7,653000,1.0
5,2,atomic add,30.7,652000,1.0
6,2,atomic add,30.7,653000,1.0
7,2,atomic add,30.7,653000,1.0
8,2,atomic add,30.7,653000,1.0
9,2,atomic add,30.7,652000,1.0
10,2,atomic add,30.7,653000,1.0
11,2,atomic add,30.7,653000,1.0
12,2,atomic add,30.7,653000,1.0
13,2,atomic add,30.7,653000,1.0
14,2,atomic add,30.7,653000,1.0
0,3,atomic add,87.1,345000,1.0
1,3,atomic add,86.9,346000,1.0
2,3,atomic add,85.9,350000,1.0
3,3,atomic add,85.8,350000,1.0
4,3,atomic add,84.8,355000,1.0
5,3,atomic add,84.5,356000,1.0
6,3,atomic add,86.2,349000,1.0
7,3,atomic add,86.8,346000,1.0
8,3,atomic add,85.6,351000,1.0
9,3,atomic add,85.1,354000,1.0
10,3,atomic add,86.6,348000,1.0
11,3,atomic add,84.6,355000,1.0
12,3,atomic add,84.9,355000,1.0
13,3,atomic add,84.8,355000,1.0
14,3,atomic add,85.3,353000,1.0
0,4,atomic add,105.3,381000,1.0
1,4,atomic add,105.3,382000,1.0
2,4,atomic add,105.6,380000,1.0
3,4,atomic add,105.6,380000,1.0
4,4,atomic add,105.4,381000,1.0
5,4,atomic add,105.3,382000,1.0
6,4,atomic add,105.6,380000,1.0
7,4,atomic add,105.4,381000,1.0
8,4,atomic add,105.3,381000,1.0
9,4,atomic add,105.5,381000,1.0
10,4,atomic add,105.1,382000,1.0
11,4,atomic add,105.6,380000,1.0
12,4,atomic add,105.0,382000,1.0
13,4,atomic add,105.5,381000,1.0
14,4,atomic add,105.6,380000,1.0
0,5,atomic add,134.8,374000,1.0
1,5,atomic add,134.9,373000,1.0
2,5,atomic add,134.7,374000,1.0
3,5,atomic add,134.8,373000,1.0
4,5,atomic add,134.7,374000,1.0
5,5,atomic add,134.6,373000,1.0
6,5,atomic add,134.8,373000,1.0
7,5,atomic add,134.7,374000,1.0
8,5,atomic add,135.0,373000,1.0
9,5,atomic add,134.9,373000,1.0
10,5,atomic add,134.8,373000,1.0
11,5,atomic add,134.7,374000,1.0
12,5,atomic add,134.8,373000,1.0
13,5,atomic add,134.6,374000,1.0
14,5,atomic add,135.1,373000,1.0
0,6,atomic add,257.9,234000,1.0
1,6,atomic add,257.8,234000,1.0
2,6,atomic add,257.6,235000,1.0
3,6,atomic add,257.6,235000,1.0
4,6,atomic add,257.8,234000,1.0
5,6,atomic add,258.0,235000,1.0
6,6,atomic add,258.0,234000,1.0
7,6,atomic add,257.8,235000,1.0
8,6,atomic add,257.6,234000,1.0
9,6,atomic add,257.7,235000,1.0
10,6,atomic add,258.1,234000,1.0
11,6,atomic add,257.6,235000,1.0
12,6,atomic add,258.0,234000,1.0
13,6,atomic add,257.3,235000,1.0
14,6,atomic add,258.2,235000,1.0
0,7,atomic add,326.4,217000,1.0
1,7,atomic add,325.9,217000,1.0
2,7,atomic add,326.5,216000,1.0
3,7,atomic add,326.6,216000,1.0
4,7,atomic add,326.5,216000,1.0
5,7,atomic add,324.9,217000,1.0
6,7,atomic add,326.0,216000,1.0
7,7,atomic add,327.3,216000,1.0
8,7,atomic add,325.8,217000,1.0
9,7,atomic add,325.4,217000,1.0
10,7,atomic add,326.3,217000,1.0
11,7,atomic add,325.3,217000,1.0
12,7,atomic add,325.9,217000,1.0
13,7,atomic add,326.8,216000,1.0
14,7,atomic add,326.0,217000,1.0
0,8,atomic add,410.2,198000,1.0
1,8,atomic add,410.9,196000,1.0
2,8,atomic add,411.8,195000,1.0
3,8,atomic add,409.6,197000,1.0
4,8,atomic add,409.8,198000,1.0
5,8,atomic add,410.2,197000,1.0
6,8,atomic add,409.7,197000,1.0
7,8,atomic add,411.5,196000,1.0
8,8,atomic add,409.8,197000,1.0
9,8,atomic add,409.9,196000,1.0
10,8,atomic add,410.1,197000,1.0
11,8,atomic add,411.3,198000,1.0
12,8,atomic add,410.4,196000,1.0
13,8,atomic add,411.1,198000,1.0
14,8,atomic add,409.8,197000,1.0
0,9,atomic add,303.8,301000,1.0
1,9,atomic add,305.8,301000,1.0
2,9,atomic add,304.2,301000,1.0
3,9,atomic add,305.8,300000,1.0
4,9,atomic add,305.1,301000,1.0
5,9,atomic add,304.4,300000,1.0
6,9,atomic add,303.9,300000,1.0
7,9,atomic add,303.8,301000,1.0
8,9,atomic add,303.7,301000,1.0
9,9,atomic add,304.2,300000,1.0
10,9,atomic add,304.7,301000,1.0
11,9,atomic add,303.3,301000,1.0
12,9,atomic add,304.0,300000,1.0
13,9,atomic add,305.6,301000,1.0
14,9,atomic add,304.8,301000,1.0
0,10,atomic add,556.8,182000,1.0
1,10,atomic add,553.5,183000,1.0
2,10,atomic add,550.5,184000,1.0
3,10,atomic add,549.9,184000,1.0
4,10,atomic add,546.7,185000,1.0
5,10,atomic add,551.6,183000,1.0
6,10,atomic add,542.2,187000,1.0
7,10,atomic add,554.4,182000,1.0
8,10,atomic add,553.7,183000,1.0
9,10,atomic add,554.7,183000,1.0
10,10,atomic add,553.6,183000,1.0
11,10,atomic add,557.0,182000,1.0
12,10,atomic add,555.2,182000,1.0
13,10,atomic add,551.9,184000,1.0
14,10,atomic add,555.8,182000,1.0
0,11,atomic add,595.3,187000,1.0
1,11,atomic add,592.5,188000,1.0
2,11,atomic add,589.3,190000,1.0
3,11,atomic add,597.6,186000,1.0
4,11,atomic add,597.3,188000,1.0
5,11,atomic add,594.8,188000,1.0
6,11,atomic add,592.9,189000,1.0
7,11,atomic add,591.1,189000,1.0
8,11,atomic add,586.8,190000,1.0
9,11,atomic add,592.0,189000,1.0
10,11,atomic add,587.1,190000,1.0
11,11,atomic add,589.5,190000,1.0
12,11,atomic add,590.6,188000,1.0
13,11,atomic add,591.1,189000,1.0
14,11,atomic add,596.8,187000,1.0
0,12,atomic add,806.9,151000,1.0
1,12,atomic add,802.2,153000,1.0
2,12,atomic add,810.9,152000,1.0
3,12,atomic add,808.0,151000,1.0
4,12,atomic add,807.4,151000,1.0
5,12,atomic add,813.2,151000,1.0
6,12,atomic add,808.5,150000,1.0
7,12,atomic add,813.9,150000,1.0
8,12,atomic add,811.5,150000,1.0
9,12,atomic add,809.0,150000,1.0
10,12,atomic add,808.7,152000,1.0
11,12,atomic add,803.8,152000,1.0
12,12,atomic add,806.3,152000,1.0
13,12,atomic add,793.8,154000,1.0
14,12,atomic add,810.8,152000,1.0
0,13,atomic add,659.9,201000,1.0
1,13,atomic add,663.7,201000,1.0
2,13,atomic add,664.7,200000,1.0
3,13,atomic add,656.7,203000,1.0
4,13,atomic add,665.7,200000,1.0
5,13,atomic add,664.4,200000,1.0
6,13,atomic add,663.8,202000,1.0
7,13,atomic add,660.0,202000,1.0
8,13,atomic add,663.1,200000,1.0
9,13,atomic add,665.3,200000,1.0
10,13,atomic add,662.3,200000,1.0
11,13,atomic add,663.0,200000,1.0
12,13,atomic add,664.5,200000,1.0
13,13,atomic add,662.5,201000,1.0
14,13,atomic add,665.2,199000,1.0
0,14,atomic add,1024.5,141000,1.0
1,14,atomic add,1023.7,140000,1.0
2,14,atomic add,1029.5,141000,1.0
3,14,atomic add,1038.9,140000,1.0
4,14,atomic add,1026.6,140000,1.0
5,14,atomic add,1023.5,141000,1.0
6,14,atomic add,1022.5,140000,1.0
7,14,atomic add,1027.2,141000,1.0
8,14,atomic add,1017.5,140000,1.0
9,14,atomic add,1025.1,139000,1.0
10,14,atomic add,1033.0,141000,1.0
11,14,atomic add,1015.5,142000,1.0
12,14,atomic add,1020.5,142000,1.0
13,14,atomic add,1033.0,141000,1.0
14,14,atomic add,1032.8,142000,1.0
0,15,atomic add,1192.1,128000,1.0
1,15,atomic add,1173.6,130000,1.0
2,15,atomic add,1173.2,133000,1.0
3,15,atomic add,1166.6,132000,1.0
4,15,atomic add,1174.7,131000,1.0
