Trial,Cores,Implementation,Nanos/Op,Total,Rlen
0,4,pure spin,635.5,65000,1.0
1,4,pure spin,642.2,64000,1.0
2,4,pure spin,642.3,64000,1.0
3,4,pure spin,640.4,65000,1.0
4,4,pure spin,644.0,64000,1.0
5,4,pure spin,645.8,63000,1.0
6,4,pure spin,629.4,64000,1.0
7,4,pure spin,651.5,62000,1.0
8,4,pure spin,635.8,64000,1.0
9,4,pure spin,639.6,63000,1.0
10,4,pure spin,637.4,64000,1.0
11,4,pure spin,615.6,67000,1.0
12,4,pure spin,638.9,63000,1.0
13,4,pure spin,637.3,63000,1.0
14,4,pure spin,649.2,63000,1.0
0,1,pause spin,11.2,893000,1.0
1,1,pause spin,11.2,892000,1.0
2,1,pause spin,11.2,892000,1.0
3,1,pause spin,11.3,889000,1.0
4,1,pause spin,11.2,893000,1.0
5,1,pause spin,11.2,892000,1.0
6,1,pause spin,11.2,893000,1.0
7,1,pause spin,11.2,893000,1.0
8,1,pause spin,11.2,891000,1.0
9,1,pause spin,11.2,892000,1.0
10,1,pause spin,11.2,893000,1.0
11,1,pause spin,11.2,892000,1.0
12,1,pause spin,11.2,893000,1.0
13,1,pause spin,11.2,893000,1.0
14,1,pause spin,11.2,892000,1.0
0,2,pause spin,42.9,467000,1.0
1,2,pause spin,43.4,462000,1.0
2,2,pause spin,43.3,463000,1.0
3,2,pause spin,40.3,497000,1.0
4,2,pause spin,41.2,487000,1.0
5,2,pause spin,42.9,467000,1.0
6,2,pause spin,43.0,466000,1.0
7,2,pause spin,40.7,493000,1.0
8,2,pause spin,43.7,458000,1.0
9,2,pause spin,40.4,496000,1.0
10,2,pause spin,40.9,489000,1.0
11,2,pause spin,43.8,458000,1.0
12,2,pause spin,42.8,468000,1.0
13,2,pause spin,42.9,467000,1.0
14,2,pause spin,42.7,469000,1.0
0,3,pause spin,104.6,288000,1.0
1,3,pause spin,96.9,310000,1.0
2,3,pause spin,99.0,305000,1.0
3,3,pause spin,98.3,307000,1.0
4,3,pause spin,94.9,317000,1.0
5,3,pause spin,96.1,314000,1.0
6,3,pause spin,102.1,295000,1.0
7,3,pause spin,93.2,323000,1.0
8,3,pause spin,102.0,296000,1.0
9,3,pause spin,102.6,294000,1.0
10,3,pause spin,102.1,296000,1.0
11,3,pause spin,90.8,332000,1.0
12,3,pause spin,100.9,298000,1.0
13,3,pause spin,95.0,318000,1.0
14,3,pause spin,92.7,325000,1.0
0,4,pause spin,218.6,184000,1.0
1,4,pause spin,222.1,181000,1.0
2,4,pause spin,221.5,181000,1.0
3,4,pause spin,206.7,197000,1.0
4,4,pause spin,221.1,182000,1.0
5,4,pause spin,218.9,184000,1.0
6,4,pause spin,220.8,182000,1.0
7,4,pause spin,219.9,183000,1.0
8,4,pause spin,222.5,181000,1.0
9,4,pause spin,219.4,183000,1.0
10,4,pause spin,220.1,184000,1.0
11,4,pause spin,219.8,184000,1.0
12,4,pause spin,220.1,183000,1.0
13,4,pause spin,220.7,183000,1.0
14,4,pause spin,223.8,180000,1.0
0,1,yield spin,11.6,860000,1.0
1,1,yield spin,11.6,863000,1.0
2,1,yield spin,11.6,863000,1.0
3,1,yield spin,11.6,860000,1.0
4,1,yield spin,11.6,863000,1.0
5,1,yield spin,11.6,862000,1.0
6,1,yield spin,11.6,859000,1.0
7,1,yield spin,11.6,862000,1.0
8,1,yield spin,11.6,863000,1.0
9,1,yield spin,11.6,863000,1.0
10,1,yield spin,11.6,863000,1.0
11,1,yield spin,11.6,863000,1.0
12,1,yield spin,11.6,863000,1.0
13,1,yield spin,11.6,861000,1.0
14,1,yield spin,11.6,863000,1.0
0,2,yield spin,26.4,758000,1.0
1,2,yield spin,26.0,768000,1.0
2,2,yield spin,26.2,765000,1.0
3,2,yield spin,26.8,747000,1.0
4,2,yield spin,26.4,760000,1.0
5,2,yield spin,26.2,765000,1.0
6,2,yield spin,26.1,768000,1.0
7,2,yield spin,26.6,752000,1.0
8,2,yield spin,26.4,758000,1.0
9,2,yield spin,26.3,760000,1.0
10,2,yield spin,26.2,763000,1.0
11,2,yield spin,26.4,759000,1.0
12,2,yield spin,26.4,759000,1.0
13,2,yield spin,26.3,761000,1.0
14,2,yield spin,26.3,761000,1.0
0,3,yield spin,43.8,686000,1.0
1,3,yield spin,43.4,692000,1.0
2,3,yield spin,43.8,686000,1.0
3,3,yield spin,43.8,685000,1.0
4,3,yield spin,43.3,693000,1.0
5,3,yield spin,43.5,690000,1.0
6,3,yield spin,43.8,685000,1.0
7,3,yield spin,43.9,685000,1.0
8,3,yield spin,43.6,689000,1.0
9,3,yield spin,43.8,686000,1.0
10,3,yield spin,43.6,689000,1.0
11,3,yield spin,43.9,685000,1.0
12,3,yield spin,43.8,686000,1.0
13,3,yield spin,44.1,681000,1.0
14,3,yield spin,43.7,687000,1.0
0,4,yield spin,65.8,610000,1.0
1,4,yield spin,65.5,613000,1.0
2,4,yield spin,65.9,608000,1.0
3,4,yield spin,66.0,607000,1.0
4,4,yield spin,66.0,608000,1.0
5,4,yield spin,65.8,609000,1.0
6,4,yield spin,66.1,606000,1.0
7,4,yield spin,66.1,606000,1.0
8,4,yield spin,67.3,600000,1.0
9,4,yield spin,65.6,611000,1.0
10,4,yield spin,65.9,608000,1.0
11,4,yield spin,65.9,608000,1.0
12,4,yield spin,65.8,609000,1.0
13,4,yield spin,65.9,608000,1.0
14,4,yield spin,65.5,611000,1.0
0,1,ticket spin,9.7,1035000,1.0
1,1,ticket spin,9.7,1035000,1.0
2,1,ticket spin,9.7,1035000,1.0
3,1,ticket spin,9.7,1035000,1.0
4,1,ticket spin,9.7,1035000,1.0
5,1,ticket spin,9.7,1035000,1.0
6,1,ticket spin,9.7,1035000,1.0
7,1,ticket spin,9.7,1035000,1.0
8,1,ticket spin,9.7,1033000,1.0
9,1,ticket spin,9.7,1035000,1.0
10,1,ticket spin,9.7,1035000,1.0
11,1,ticket spin,9.7,1035000,1.0
12,1,ticket spin,9.7,1035000,1.0
13,1,ticket spin,9.7,1035000,1.0
14,1,ticket spin,9.7,1035000,1.0
0,2,ticket spin,213.3,94000,1.0
1,2,ticket spin,220.1,92000,1.0
2,2,ticket spin,209.5,96000,1.0
3,2,ticket spin,215.2,94000,1.0
4,2,ticket spin,214.4,94000,1.0
5,2,ticket spin,222.4,90000,1.0
6,2,ticket spin,230.2,88000,1.0
7,2,ticket spin,214.4,94000,1.0
8,2,ticket spin,216.5,94000,1.0
9,2,ticket spin,221.5,92000,1.0
10,2,ticket spin,214.4,94000,1.0
11,2,ticket spin,213.5,94000,1.0
12,2,ticket spin,219.2,92000,1.0
13,2,ticket spin,218.7,92000,1.0
14,2,ticket spin,213.1,94000,1.0
0,3,ticket spin,350.8,87000,1.0
1,3,ticket spin,351.4,87000,1.0
2,3,ticket spin,345.7,87000,1.0
3,3,ticket spin,341.6,90000,1.0
4,3,ticket spin,339.4,90000,1.0
5,3,ticket spin,349.8,87000,1.0
6,3,ticket spin,339.0,90000,1.0
7,3,ticket spin,347.8,87000,1.0
8,3,ticket spin,340.1,90000,1.0
9,3,ticket spin,346.0,87000,1.0
10,3,ticket spin,347.6,87000,1.0
11,3,ticket spin,343.6,90000,1.0
12,3,ticket spin,347.6,87000,1.0
13,3,ticket spin,347.4,87000,1.0
14,3,ticket spin,345.0,90000,1.0
0,4,ticket spin,505.3,80000,1.0
1,4,ticket spin,491.1,84000,1.0
2,4,ticket spin,487.8,84000,1.0
3,4,ticket spin,492.2,84000,1.0
4,4,ticket spin,491.5,84000,1.0
5,4,ticket spin,488.8,84000,1.0
6,4,ticket spin,489.2,84000,1.0
7,4,ticket spin,492.2,84000,1.0
8,4,ticket spin,488.9,84000,1.0
9,4,ticket spin,486.1,84000,1.0
10,4,ticket spin,488.6,84000,1.0
11,4,ticket spin,487.2,84000,1.0
12,4,ticket spin,491.5,84000,1.0
13,4,ticket spin,489.7,84000,1.0
14,4,ticket spin,486.7,84000,1.0
0,1,ticket yield,9.7,1031000,1.0
1,1,ticket yield,9.7,1035000,1.0
2,1,ticket yield,9.7,1034000,1.0
3,1,ticket yield,9.7,1028000,1.0
4,1,ticket yield,9.7,1035000,1.0
5,1,ticket yield,9.7,1034000,1.0
6,1,ticket yield,9.7,1035000,1.0
7,1,ticket yield,9.7,1035000,1.0
8,1,ticket yield,9.7,1035000,1.0
9,1,ticket yield,9.7,1035000,1.0
10,1,ticket yield,9.7,1035000,1.0
11,1,ticket yield,9.7,1030000,1.0
12,1,ticket yield,9.7,1035000,1.0
13,1,ticket yield,9.7,1035000,1.0
14,1,ticket yield,9.7,1035000,1.0
0,2,ticket yield,885.0,24000,1.0
1,2,ticket yield,887.7,24000,1.0
2,2,ticket yield,881.9,24000,1.0
3,2,ticket yield,879.2,24000,1.0
4,2,ticket yield,857.8,24000,1.0
5,2,ticket yield,836.8,24000,1.0
6,2,ticket yield,833.9,24000,1.0
7,2,ticket yield,914.8,22000,1.0
8,2,ticket yield,925.0,22000,1.0
9,2,ticket yield,847.7,24000,1.0
10,2,ticket yield,887.3,24000,1.0
11,2,ticket yield,858.1,24000,1.0
12,2,ticket yield,888.2,24000,1.0
13,2,ticket yield,911.3,22000,1.0
14,2,ticket yield,925.2,24000,1.0
0,3,ticket yield,1607.8,21000,1.0
1,3,ticket yield,1581.2,21000,1.0
2,3,ticket yield,1673.9,18000,1.0
3,3,ticket yield,1626.4,21000,1.0
4,3,ticket yield,1676.2,18000,1.0
5,3,ticket yield,1673.7,18000,1.0
6,3,ticket yield,1641.4,21000,1.0
7,3,ticket yield,1647.7,21000,1.0
8,3,ticket yield,1657.6,21000,1.0
9,3,ticket yield,1629.9,21000,1.0
10,3,ticket yield,1643.5,21000,1.0
11,3,ticket yield,2192.1,15000,1.0
12,3,ticket yield,1839.8,18000,1.0
13,3,ticket yield,1602.8,21000,1.0
14,3,ticket yield,1659.6,21000,1.0
0,4,ticket yield,2106.3,20000,1.0
1,4,ticket yield,1910.2,24000,1.0
2,4,ticket yield,2342.3,20000,1.0
3,4,ticket yield,2351.6,20000,1.0
4,4,ticket yield,1925.3,24000,1.0
5,4,ticket yield,2311.2,20000,1.0
6,4,ticket yield,2172.3,20000,1.0
7,4,ticket yield,2102.6,20000,1.0
8,4,ticket yield,2196.1,20000,1.0
9,4,ticket yield,2183.3,20000,1.0
10,4,ticket yield,2783.1,16000,1.0
11,4,ticket yield,2236.0,20000,1.0
12,4,ticket yield,2137.3,20000,1.0
13,4,ticket yield,2245.7,20000,1.0
14,4,ticket yield,2238.6,20000,1.0
0,1,ticket blocking,31.7,316000,1.0
1,1,ticket blocking,31.7,316000,1.0
2,1,ticket blocking,31.7,316000,1.0
3,1,ticket blocking,31.7,316000,1.0
4,1,ticket blocking,31.7,316000,1.0
5,1,ticket blocking,31.7,316000,1.0
6,1,ticket blocking,31.7,316000,1.0
7,1,ticket blocking,31.7,316000,1.0
8,1,ticket blocking,31.7,316000,1.0
9,1,ticket blocking,31.7,316000,1.0
10,1,ticket blocking,31.7,316000,1.0
11,1,ticket blocking,31.7,316000,1.0
12,1,ticket blocking,31.7,316000,1.0
13,1,ticket blocking,31.7,316000,1.0
14,1,ticket blocking,31.7,316000,1.0
0,2,ticket blocking,7532.0,4000,1.0
1,2,ticket blocking,7494.7,4000,1.0
2,2,ticket blocking,7510.8,4000,1.0
3,2,ticket blocking,7493.3,4000,1.0
4,2,ticket blocking,7491.2,4000,1.0
5,2,ticket blocking,7519.9,4000,1.0
6,2,ticket blocking,7497.3,4000,1.0
7,2,ticket blocking,7533.0,4000,1.0
8,2,ticket blocking,7479.9,4000,1.0
9,2,ticket blocking,7499.6,4000,1.0
