Trial,Cores,Implementation,Nanos/Op,Total,Rlen
14,1,pure spin,7.3,1368000,1.0
0,2,pure spin,124.7,161000,1.0
1,2,pure spin,125.3,160000,1.0
2,2,pure spin,124.9,161000,1.0
3,2,pure spin,125.3,161000,1.0
4,2,pure spin,125.3,161000,1.0
5,2,pure spin,125.0,161000,1.0
6,2,pure spin,125.2,161000,1.0
7,2,pure spin,125.6,160000,1.0
8,2,pure spin,125.4,160000,1.0
9,2,pure spin,124.4,161000,1.0
10,2,pure spin,124.3,161000,1.0
11,2,pure spin,125.0,160000,1.0
12,2,pure spin,124.5,162000,1.0
13,2,pure spin,125.1,161000,1.0
14,2,pure spin,125.3,160000,1.0
0,3,pure spin,216.9,139000,1.0
1,3,pure spin,210.3,144000,1.0
2,3,pure spin,215.7,140000,1.0
3,3,pure spin,216.0,140000,1.0
4,3,pure spin,214.1,141000,1.0
5,3,pure spin,221.3,136000,1.0
6,3,pure spin,212.3,142000,1.0
7,3,pure spin,221.9,136000,1.0
8,3,pure spin,207.1,146000,1.0
9,3,pure spin,213.5,141000,1.0
10,3,pure spin,205.7,146000,1.0
11,3,pure spin,202.6,149000,1.0
12,3,pure spin,199.7,151000,1.0
13,3,pure spin,214.7,140000,1.0
14,3,pure spin,220.5,137000,1.0
0,4,pure spin,332.0,122000,1.0
1,4,pure spin,332.7,122000,1.0
2,4,pure spin,325.1,124000,1.0
3,4,pure spin,316.4,127000,1.0
4,4,pure spin,324.9,124000,1.0
5,4,pure spin,321.9,125000,1.0
6,4,pure spin,319.1,126000,1.0
7,4,pure spin,321.4,126000,1.0
8,4,pure spin,320.2,127000,1.0
9,4,pure spin,321.6,126000,1.0
10,4,pure spin,320.0,126000,1.0
11,4,pure spin,321.8,125000,1.0
12,4,pure spin,316.9,127000,1.0
13,4,pure spin,318.7,127000,1.0
14,4,pure spin,315.9,127000,1.0
0,1,pause spin,7.3,1368000,1.0
1,1,pause spin,7.3,1367000,1.0
2,1,pause spin,7.3,1368000,1.0
3,1,pause spin,7.3,1368000,1.0
4,1,pause spin,7.3,1368000,1.0
5,1,pause spin,7.3,1368000,1.0
6,1,pause spin,7.3,1368000,1.0
7,1,pause spin,7.3,1368000,1.0
8,1,pause spin,7.3,1368000,1.0
9,1,pause spin,7.3,1366000,1.0
10,1,pause spin,7.3,1367000,1.0
11,1,pause spin,7.3,1368000,1.0
12,1,pause spin,7.3,1367000,1.0
13,1,pause spin,7.3,1366000,1.0
14,1,pause spin,7.3,1368000,1.0
0,2,pause spin,72.9,275000,1.0
1,2,pause spin,72.2,279000,1.0
2,2,pause spin,75.4,266000,1.0
3,2,pause spin,72.5,277000,1.0
4,2,pause spin,72.0,278000,1.0
5,2,pause spin,72.3,278000,1.0
6,2,pause spin,72.9,275000,1.0
7,2,pause spin,70.9,283000,1.0
8,2,pause spin,72.6,277000,1.0
9,2,pause spin,72.4,277000,1.0
10,2,pause spin,74.7,268000,1.0
11,2,pause spin,72.0,278000,1.0
12,2,pause spin,70.6,284000,1.0
13,2,pause spin,73.1,274000,1.0
14,2,pause spin,73.3,273000,1.0
0,3,pause spin,174.8,172000,1.0
1,3,pause spin,176.8,171000,1.0
2,3,pause spin,180.0,167000,1.0
3,3,pause spin,182.1,167000,1.0
4,3,pause spin,181.7,166000,1.0
5,3,pause spin,179.1,169000,1.0
6,3,pause spin,180.2,167000,1.0
7,3,pause spin,178.3,169000,1.0
8,3,pause spin,181.1,166000,1.0
9,3,pause spin,177.6,170000,1.0
10,3,pause spin,178.2,169000,1.0
11,3,pause spin,177.2,170000,1.0
12,3,pause spin,180.8,167000,1.0
13,3,pause spin,179.3,169000,1.0
14,3,pause spin,177.5,170000,1.0
0,4,pause spin,291.7,138000,1.0
1,4,pause spin,288.8,139000,1.0
2,4,pause spin,289.5,139000,1.0
3,4,pause spin,289.9,139000,1.0
4,4,pause spin,287.9,140000,1.0
5,4,pause spin,290.6,139000,1.0
6,4,pause spin,294.9,136000,1.0
7,4,pause spin,291.6,138000,1.0
8,4,pause spin,291.6,139000,1.0
9,4,pause spin,292.8,138000,1.0
10,4,pause spin,293.9,137000,1.0
11,4,pause spin,293.5,139000,1.0
12,4,pause spin,291.2,138000,1.0
13,4,pause spin,293.1,137000,1.0
14,4,pause spin,292.1,138000,1.0
0,1,yield spin,7.3,1368000,1.0
1,1,yield spin,7.3,1368000,1.0
2,1,yield spin,7.3,1368000,1.0
3,1,yield spin,7.3,1368000,1.0
4,1,yield spin,7.3,1368000,1.0
5,1,yield spin,7.3,1368000,1.0
6,1,yield spin,7.3,1368000,1.0
7,1,yield spin,7.3,1368000,1.0
8,1,yield spin,7.3,1368000,1.0
9,1,yield spin,7.3,1368000,1.0
10,1,yield spin,7.3,1368000,1.0
11,1,yield spin,7.3,1368000,1.0
12,1,yield spin,7.3,1368000,1.0
13,1,yield spin,7.3,1368000,1.0
14,1,yield spin,7.3,1368000,1.0
0,2,yield spin,22.5,890000,1.0
1,2,yield spin,22.6,885000,1.0
2,2,yield spin,22.5,889000,1.0
3,2,yield spin,22.4,895000,1.0
4,2,yield spin,22.4,895000,1.0
5,2,yield spin,22.3,897000,1.0
6,2,yield spin,22.4,893000,1.0
7,2,yield spin,22.5,888000,1.0
8,2,yield spin,22.5,891000,1.0
9,2,yield spin,22.1,904000,1.0
10,2,yield spin,22.5,889000,1.0
11,2,yield spin,22.7,882000,1.0
12,2,yield spin,22.4,894000,1.0
13,2,yield spin,22.5,890000,1.0
14,2,yield spin,22.4,893000,1.0
0,3,yield spin,52.3,575000,1.0
1,3,yield spin,52.0,578000,1.0
2,3,yield spin,52.6,571000,1.0
3,3,yield spin,52.0,578000,1.0
4,3,yield spin,52.2,575000,1.0
5,3,yield spin,52.2,576000,1.0
6,3,yield spin,52.3,575000,1.0
7,3,yield spin,52.2,575000,1.0
8,3,yield spin,52.7,570000,1.0
9,3,yield spin,52.1,577000,1.0
10,3,yield spin,52.1,577000,1.0
11,3,yield spin,52.5,573000,1.0
12,3,yield spin,52.5,572000,1.0
13,3,yield spin,52.1,577000,1.0
14,3,yield spin,52.6,572000,1.0
0,4,yield spin,97.2,412000,1.0
1,4,yield spin,97.3,412000,1.0
2,4,yield spin,96.8,414000,1.0
3,4,yield spin,97.0,413000,1.0
4,4,yield spin,97.6,410000,1.0
5,4,yield spin,97.5,411000,1.0
6,4,yield spin,97.9,410000,1.0
7,4,yield spin,97.8,410000,1.0
8,4,yield spin,97.5,412000,1.0
9,4,yield spin,97.5,412000,1.0
10,4,yield spin,96.8,414000,1.0
11,4,yield spin,97.8,409000,1.0
12,4,yield spin,97.0,413000,1.0
13,4,yield spin,97.0,413000,1.0
14,4,yield spin,97.1,413000,1.0
0,1,ticket spin,6.1,1641000,1.0
1,1,ticket spin,6.1,1640000,1.0
2,1,ticket spin,6.1,1641000,1.0
3,1,ticket spin,6.1,1640000,1.0
4,1,ticket spin,6.1,1641000,1.0
5,1,ticket spin,6.1,1640000,1.0
6,1,ticket spin,6.1,1641000,1.0
7,1,ticket spin,6.1,1640000,1.0
8,1,ticket spin,6.1,1640000,1.0
9,1,ticket spin,6.1,1640000,1.0
10,1,ticket spin,6.1,1641000,1.0
11,1,ticket spin,6.1,1640000,1.0
12,1,ticket spin,6.1,1641000,1.0
13,1,ticket spin,6.1,1640000,1.0
14,1,ticket spin,6.1,1641000,1.0
0,2,ticket spin,200.0,100000,1.0
1,2,ticket spin,202.8,100000,1.0
2,2,ticket spin,200.7,100000,1.0
3,2,ticket spin,204.5,98000,1.0
4,2,ticket spin,199.2,102000,1.0
5,2,ticket spin,204.3,98000,1.0
6,2,ticket spin,201.4,100000,1.0
7,2,ticket spin,204.6,98000,1.0
8,2,ticket spin,205.2,98000,1.0
9,2,ticket spin,203.8,100000,1.0
10,2,ticket spin,201.3,100000,1.0
11,2,ticket spin,200.6,100000,1.0
12,2,ticket spin,201.6,100000,1.0
13,2,ticket spin,199.8,102000,1.0
14,2,ticket spin,201.6,100000,1.0
0,3,ticket spin,358.1,84000,1.0
1,3,ticket spin,358.7,84000,1.0
2,3,ticket spin,361.2,84000,1.0
3,3,ticket spin,360.1,84000,1.0
4,3,ticket spin,360.0,84000,1.0
5,3,ticket spin,360.9,84000,1.0
6,3,ticket spin,362.3,84000,1.0
7,3,ticket spin,358.9,84000,1.0
8,3,ticket spin,362.2,84000,1.0
9,3,ticket spin,360.7,84000,1.0
10,3,ticket spin,363.2,84000,1.0
11,3,ticket spin,361.3,84000,1.0
12,3,ticket spin,360.8,84000,1.0
13,3,ticket spin,361.7,84000,1.0
14,3,ticket spin,360.7,84000,1.0
0,4,ticket spin,518.5,80000,1.0
1,4,ticket spin,517.7,80000,1.0
2,4,ticket spin,518.6,80000,1.0
3,4,ticket spin,518.7,80000,1.0
4,4,ticket spin,519.0,80000,1.0
5,4,ticket spin,516.8,80000,1.0
6,4,ticket spin,519.0,80000,1.0
7,4,ticket spin,517.8,80000,1.0
8,4,ticket spin,518.9,80000,1.0
9,4,ticket spin,518.2,80000,1.0
10,4,ticket spin,519.5,80000,1.0
11,4,ticket spin,518.3,80000,1.0
12,4,ticket spin,517.8,80000,1.0
13,4,ticket spin,519.6,80000,1.0
14,4,ticket spin,520.2,80000,1.0
0,1,ticket yield,8.2,1217000,1.0
1,1,ticket yield,8.2,1217000,1.0
2,1,ticket yield,8.2,1217000,1.0
3,1,ticket yield,8.2,1217000,1.0
4,1,ticket yield,8.2,1217000,1.0
5,1,ticket yield,8.2,1217000,1.0
6,1,ticket yield,8.2,1217000,1.0
7,1,ticket yield,8.2,1217000,1.0
8,1,ticket yield,8.2,1217000,1.0
9,1,ticket yield,8.2,1217000,1.0
10,1,ticket yield,8.2,1217000,1.0
11,1,ticket yield,8.2,1217000,1.0
12,1,ticket yield,8.2,1217000,1.0
13,1,ticket yield,8.2,1216000,1.0
14,1,ticket yield,8.2,1216000,1.0
0,2,ticket yield,275.0,74000,1.0
1,2,ticket yield,278.0,72000,1.0
2,2,ticket yield,275.6,74000,1.0
3,2,ticket yield,275.9,74000,1.0
4,2,ticket yield,278.6,72000,1.0
5,2,ticket yield,277.1,74000,1.0
6,2,ticket yield,276.3,74000,1.0
7,2,ticket yield,276.7,74000,1.0
8,2,ticket yield,275.0,74000,1.0
9,2,ticket yield,275.6,74000,1.0
10,2,ticket yield,273.1,74000,1.0
11,2,ticket yield,275.9,74000,1.0
12,2,ticket yield,275.8,74000,1.0
13,2,ticket yield,276.3,74000,1.0
14,2,ticket yield,276.3,74000,1.0
0,3,ticket yield,445.7,69000,1.0
1,3,ticket yield,447.4,69000,1.0
2,3,ticket yield,446.9,69000,1.0
3,3,ticket yield,444.7,69000,1.0
4,3,ticket yield,444.2,69000,1.0
5,3,ticket yield,446.8,69000,1.0
6,3,ticket yield,446.2,69000,1.0
7,3,ticket yield,446.0,69000,1.0
8,3,ticket yield,446.8,69000,1.0
9,3,ticket yield,446.9,69000,1.0
10,3,ticket yield,446.4,69000,1.0
11,3,ticket yield,447.5,69000,1.0
12,3,ticket yield,445.5,69000,1.0
13,3,ticket yield,444.9,69000,1.0
14,3,ticket yield,445.7,69000,1.0
0,4,ticket yield,593.9,68000,1.0
1,4,ticket yield,621.1,68000,1.0
2,4,ticket yield,588.8,68000,1.0
3,4,ticket yield,582.9,72000,1.0
4,4,ticket yield,588.4,72000,1.0
5,4,ticket yield,578.9,72000,1.0
6,4,ticket yield,597.7,68000,1.0
7,4,ticket yield,587.1,72000,1.0
8,4,ticket yield,596.3,68000,1.0
9,4,ticket yield,600.5,68000,1.0
10,4,ticket yield,582.0,72000,1.0
11,4,ticket yield,585.7,72000,1.0
12,4,ticket yield,592.8,68000,1.0
13,4,ticket yield,601.5,68000,1.0
14,4,ticket yield,598.0,68000,1.0
0,1,ticket blocking,23.1,433000,1.0
1,1,ticket blocking,23.1,433000,1.0
2,1,ticket blocking,23.1,433000,1.0
3,1,ticket blocking,23.1,433000,1.0
4,1,ticket blocking,23.1,433000,1.0
5,1,ticket blocking,23.1,433000,1.0
6,1,ticket blocking,23.1,433000,1.0
7,1,ticket blocking,23.1,433000,1.0
8,1,ticket blocking,23.1,433000,1.0
9,1,ticket blocking,23.1,433000,1.0
10,1,ticket blocking,23.1,433000,1.0
11,1,ticket blocking,23.1,433000,1.0
12,1,ticket blocking,23.1,433000,1.0
13,1,ticket blocking,23.1,433000,1.0
14,1,ticket blocking,23.1,433000,1.0
0,2,ticket blocking,3979.4,6000,1.0
1,2,ticket blocking,3993.6,6000,1.0
2,2,ticket blocking,3991.4,6000,1.0
3,2,ticket blocking,3985.1,6000,1.0
4,2,ticket blocking,3986.9,6000,1.0
5,2,ticket blocking,3989.4,6000,1.0
6,2,ticket blocking,3972.2,6000,1.0
7,2,ticket blocking,3971.6,6000,1.0
8,2,ticket blocking,3984.9,6000,1.0
